,gammaTuple,power,harmonic,a1,b1,a2,b2,V1,I1,V2,I2,Pin,Pout,Gain,Pdc1,Pdc2,PAE,Load Gamma,r,x
272,"(11,)",1,3,(6.8105e-11+1.7677e-10j),(-0.00054357+0.0012238j),(3.6886e-10+5.434e-10j),(-0.00087506+0.0045612j),,,,,-8.965773924499821e-07,1.0785137721799784e-05,-12.029232292293676,,,,(9.994223087399797e-08-1.0004285024743506e-07j),9.994223087399797e-08,-1.0004285024743506e-07
273,"(11,)",2,1,(0.079527+1.9888e-09j),(-0.023246-0.082899j),(0.0035155-0.11281j),(-0.14862+0.23985j),-0.3,2.1642e-08,3.0,0.041936,-0.0005440384939999978,0.033438736029874995,-61.46391551086665,-6.4926e-09,0.125808,0.27011616529851035,(-0.34641249789933676+0.1999930182939313j),-0.34641249789933676,0.1999930182939313
274,"(11,)",2,2,(8.1497e-10-2.6856e-10j),(0.0054158+0.0027311j),(2.4481e-09-2.1071e-09j),(0.022777+0.001717j),,,,,-1.8394898424999632e-05,0.0002608699089999948,-14.181644441453338,,,,(9.993962737956105e-08-1.0004374325902033e-07j),9.993962737956105e-08,-1.0004374325902033e-07
275,"(11,)",2,3,(9.6227e-11+2.5878e-10j),(-0.00081153+0.0017761j),(5.2947e-10+7.9807e-10j),(-0.0013465+0.0066374j),,,,,-1.9065560754499618e-06,2.293407050499954e-05,-12.02905637044372,,,,(9.994253880924834e-08-1.000455944355701e-07j),9.994253880924834e-08,-1.000455944355701e-07
276,"(11,)",3,1,(0.089231+2.0882e-09j),(-0.024881-0.093326j),(0.0052348-0.12298j),(-0.16506+0.25972j),-0.3,3.8262e-08,3.0,0.044351,-0.0006833175379999997,0.039773899234480006,-58.20705165989757,-1.14786e-08,0.133053,0.30406842966697484,(-0.3464062345055584+0.19999620001342783j),-0.3464062345055584,0.19999620001342783
277,"(11,)",3,2,(1.0375e-09-3.3515e-10j),(0.0068599+0.0035194j),(3.1305e-09-2.6566e-09j),(0.028936+0.0023842j),,,,,-2.972220218499941e-05,0.00042148825281999153,-14.18092273905309,,,,(9.99438082987093e-08-1.0004444386735495e-07j),9.99438082987093e-08,-1.0004444386735495e-07
278,"(11,)",3,3,(1.221e-10+3.564e-10j),(-0.0011722+0.0023902j),(6.9179e-10+1.1074e-09j),(-0.0020825+0.0089952j),,,,,-3.5435544399999286e-06,4.262521464499915e-05,-12.028943075868197,,,,(9.994825687053147e-08-1.0004582943490773e-07j),9.994825687053147e-08,-1.0004582943490773e-07
279,"(11,)",4,1,(0.10012+2.1522e-09j),(-0.026485-0.10502j),(0.0072204-0.13369j),(-0.18274+0.28042j),-0.3,6.027e-08,3.0,0.047089,-0.0008533206124999989,0.047052066861920004,-55.13996283773125,-1.8080999999999998e-08,0.141267,0.33911237213517664,(-0.346416618140664+0.1999991897832713j),-0.346416618140664,0.1999991897832713
280,"(11,)",4,2,(1.2779e-09-3.9826e-10j),(0.0083799+0.0044024j),(3.8749e-09-3.2242e-09j),(0.035496+0.0032717j),,,,,-4.48019248849991e-05,0.0006353350184449873,-14.180975930739857,,,,(9.994320443002133e-08-1.000446298719208e-07j),9.994320443002133e-08,-1.000446298719208e-07
281,"(11,)",4,3,(1.3493e-10+4.6626e-10j),(-0.0016545+0.0030077j),(8.2403e-10+1.4682e-09j),(-0.0032268+0.01146j),,,,,-5.8918147699998815e-06,7.087191911999857e-05,-12.028877669553754,,,,(9.994502880621302e-08-1.000464763483323e-07j),9.994502880621302e-08,-1.000464763483323e-07
282,"(11,)",5,1,(0.11233+2.2265e-09j),(-0.027979-0.11813j),(0.0094799-0.14476j),(-0.20147+0.30156j),-0.3,8.7911e-08,3.0,0.050059,-0.001059746220499998,0.05524163419799499,-52.12722926431527,-2.63733e-08,0.150177,0.3749001539416488,(-0.346416999483713+0.20000243031563758j),-0.346416999483713,0.20000243031563758
283,"(11,)",5,2,(1.5193e-09-4.598e-10j),(0.0098974+0.0053004j),(4.6261e-09-3.7875e-09j),(0.042069+0.0042148j),,,,,-6.302638345999874e-05,0.0008937826500199822,-14.181087362996855,,,,(9.994143760566528e-08-1.0004357534575003e-07j),9.994143760566528e-08,-1.0004357534575003e-07
284,"(11,)",5,3,(1.3176e-10+5.9188e-10j),(-0.0022978+0.0036204j),(9.1255e-10+1.8948e-09j),(-0.0049189+0.014035j),,,,,-9.193590499999816e-06,0.0001105884011049978,-12.028858703789343,,,,(9.994165565343626e-08-1.0004652725284557e-07j),9.994165565343626e-08,-1.0004652725284557e-07
285,"(11,)",6,1,(0.12604+2.2275e-09j),(-0.029191-0.13276j),(0.011918-0.15573j),(-0.22047+0.32227j),-0.3,1.2266e-07,3.0,0.0531,-0.001295625240499993,0.06403555108799999,-49.424439325748324,-3.6797999999999996e-08,0.1593,0.4101141012460765,(-0.3464052578350294+0.19999989820612818j),-0.3464052578350294,0.19999989820612818
286,"(11,)",6,2,(1.7446e-09-5.1532e-10j),(0.011296+0.0061395j),(5.3241e-09-4.3042e-09j),(0.048142+0.0051242j),,,,,-8.264653812499835e-05,0.0011719547948199763,-14.180325291392837,,,,(9.994295069887037e-08-1.000441956705403e-07j),9.994295069887037e-08,-1.000441956705403e-07
287,"(11,)",6,3,(9.7231e-11+7.4381e-10j),(-0.0032276+0.0042057j),(9.1545e-10+2.4337e-09j),(-0.0076001+0.016743j),,,,,-1.4052657124999717e-05,0.00016904478450499664,-12.029382272784945,,,,(9.994371507510355e-08-1.0004373343739441e-07j),9.994371507510355e-08,-1.0004373343739441e-07
288,"(11,)",7,1,(0.14142+2.2188e-09j),(-0.029892-0.14907j),(0.014516-0.166j),(-0.23892+0.34125j),-0.3,1.6488e-07,3.0,0.055983,-0.0015578900820000015,0.07288380732199999,-46.78366475536746,-4.9464e-08,0.167949,0.4432398966591048,(-0.3464194266406041+0.20000155139332784j),-0.3464194266406041,0.20000155139332784
289,"(11,)",7,2,(1.922e-09-5.7607e-10j),(0.012487+0.0067293j),(5.8573e-09-4.77e-09j),(0.053137+0.0054637j),,,,,-0.00010060432374499799,0.0014266963933449713,-14.181263192635955,,,,(9.994330343521067e-08-1.0004441776876678e-07j),9.994330343521067e-08,-1.0004441776876678e-07
290,"(11,)",7,3,(1.914e-11+9.299e-10j),(-0.0045494+0.0047443j),(7.9734e-10+3.1236e-09j),(-0.011642+0.0196j),,,,,-2.1602711424999566e-05,0.00025984808199999476,-12.028493872268628,,,,(9.994287300531239e-08-1.0004463915958402e-07j),9.994287300531239e-08,-1.0004463915958402e-07
291,"(11,)",8,1,(0.15868+2.1237e-09j),(-0.029771-0.16717j),(0.017077-0.17468j),(-0.25532+0.35685j),-0.3,2.2848e-07,3.0,0.058471,-0.0018263894705000047,0.08086274928550001,-44.27464710654649,-6.8544e-08,0.175413,0.47139686771219924,(-0.34641136307112885+0.1999964949399485j),-0.34641136307112885,0.1999964949399485
292,"(11,)",8,2,(2.0244e-09-6.4472e-10j),(0.013332+0.0069143j),(6.1204e-09-5.1475e-09j),(0.056341+0.0048933j),,,,,-0.00011277488424499773,0.0015991263329449682,-14.179809127278261,,,,(9.994244609221678e-08-1.0004345630114915e-07j),9.994244609221678e-08,-1.0004345630114915e-07
293,"(11,)",8,3,(-1.1988e-10+1.1497e-09j),(-0.0063427+0.0051394j),(4.9736e-10+3.9729e-09j),(-0.01739+0.022344j),,,,,-3.332163782499933e-05,0.00040083321799999194,-12.029217174291162,,,,(9.994354709394369e-08-1.0004378284835664e-07j),9.994354709394369e-08,-1.0004378284835664e-07
294,"(11,)",9,1,(0.17804+1.9122e-09j),(-0.028393-0.18719j),(0.019413-0.18053j),(-0.2677+0.3666j),-0.3,3.1606e-07,3.0,0.060222,-0.0020740084745000005,0.08654545226549999,-41.72859143517447,-9.4818e-08,0.180666,0.49051543035214146,(-0.34640180754187455+0.1999966281477355j),-0.34640180754187455,0.1999966281477355
295,"(11,)",9,2,(2.0104e-09-7.0322e-10j),(0.013578+0.0065188j),(5.9759e-09-5.3492e-09j),(0.056627+0.0031624j),,,,,-0.00011342841871999773,0.0016083089513799678,-14.179065260092695,,,,(9.994378845686183e-08-1.0004524761361153e-07j),9.994378845686183e-08,-1.0004524761361153e-07
296,"(11,)",9,3,(-3.3379e-10+1.4056e-09j),(-0.0086982+0.0053666j),(-1.8248e-11+5.0128e-09j),(-0.025169+0.024961j),,,,,-5.222953939999895e-05,0.0006282650409999874,-12.028921721641682,,,,(9.994490900855327e-08-1.0004668942896028e-07j),9.994490900855327e-08,-1.0004668942896028e-07
297,"(12,)",1,1,(0.070879+2.5416e-09j),(-0.033545-0.07897j),(-0.057246-0.095701j),(-0.13564+0.24357j),-0.3,8.6589e-09,3.0,0.039406,-0.0011688476419999968,0.03264438429150001,-27.928690719384708,-2.5976699999999998e-09,0.11821799999999999,0.2860243950455938,(-0.20000172699606789+0.3464065125004994j),-0.20000172699606789,0.3464065125004994
298,"(12,)",1,2,(4.7827e-10-3.8662e-10j),(0.0043234+0.0004584j),(1.1074e-09-2.0333e-09j),(0.015706-0.0046219j),,,,,-9.450959059999807e-06,0.00013402019780499734,-14.180592356200522,,,,(9.99496124792337e-08-1.0004729950861006e-07j),9.99496124792337e-08,-1.0004729950861006e-07
299,"(12,)",1,3,(1.1659e-10+1.2489e-10j),(-4.1548e-05+0.0012074j),(4.9207e-10+3.3007e-10j),(0.00080796+0.0041114j),,,,,-7.297704981519855e-07,8.778204660799826e-06,-12.028719553652929,,,,(9.994200084189495e-08-1.0004399012496533e-07j),9.994200084189495e-08,-1.0004399012496533e-07
300,"(12,)",2,1,(0.079527+2.6628e-09j),(-0.036142-0.088993j),(-0.06111-0.10533j),(-0.15166+0.26397j),-0.3,1.9886e-08,3.0,0.041168,-0.0014507272419999975,0.038926037749999996,-26.83208574503357,-5.9658e-09,0.123504,0.32692677963466765,(-0.19999821106646046+0.3464095491545986j),-0.19999821106646046,0.3464095491545986
301,"(12,)",2,2,(6.1891e-10-5.0981e-10j),(0.0056412+0.00054793j),(1.4202e-09-2.6633e-09j),(0.020422-0.0062054j),,,,,-1.6061682362449674e-05,0.00022778253657999544,-14.181735850568446,,,,(9.994217928995899e-08-1.000449907273572e-07j),9.994217928995899e-08,-1.000449907273572e-07
302,"(12,)",2,3,(1.5841e-10+1.9386e-10j),(-0.00017761+0.001761j),(6.8739e-10+5.3014e-10j),(0.00078317+0.0060884j),,,,,-1.5663331560499685e-06,1.8840984904449622e-05,-12.028721240865162,,,,(9.994296002568603e-08-1.0004560672700275e-07j),9.994296002568603e-08,-1.0004560672700275e-07
303,"(12,)",3,1,(0.089231+2.7594e-09j),(-0.038475-0.10023j),(-0.064514-0.11509j),(-0.16853+0.28354j),-0.3,3.6729e-08,3.0,0.043184,-0.0017821035819999944,0.045694764102000004,-25.64091367277222,-1.10187e-08,0.129552,0.36646958506236876,(-0.20000565896435335+0.34640951437279566j),-0.20000565896435335,0.34640951437279566
304,"(12,)",3,2,(7.7642e-10-6.5635e-10j),(0.0071691+0.00059495j),(1.755e-09-3.4053e-09j),(0.025807-0.0082389j),,,,,-2.5874980156249482e-05,0.0003669403611049927,-14.1812808701369,,,,(9.994432194529249e-08-1.0004528716723872e-07j),9.994432194529249e-08,-1.0004528716723872e-07
305,"(12,)",3,3,(1.8582e-10+2.8817e-10j),(-0.00051077+0.0023708j),(8.5505e-10+8.2686e-10j),(0.00013667+0.0084101j),,,,,-2.940789316449942e-06,3.53742303494493e-05,-12.02882170156695,,,,(9.994330476804192e-08-1.000452727717092e-07j),9.994330476804192e-08,-1.000452727717092e-07
306,"(12,)",4,1,(0.10012+2.7906e-09j),(-0.040462-0.1127j),(-0.067572-0.12467j),(-0.18545+0.30213j),-0.3,5.8999e-08,3.0,0.045254,-0.0021572245219999954,0.052782827658,-24.46793419957244,-1.76997e-08,0.135762,0.40467916044253915,(-0.2000037543095725+0.3464160998136901j),-0.2000037543095725,0.3464160998136901
307,"(12,)",4,2,(9.297e-10-8.2817e-10j),(0.0087861+0.00051099j),(2.0435e-09-4.2178e-09j),(0.031314-0.010856j),,,,,-3.872833199504922e-05,0.000549209665999989,-14.181082368076074,,,,(9.994233768638731e-08-1.0004553816429006e-07j),9.994233768638731e-08,-1.0004553816429006e-07
308,"(12,)",4,3,(1.7635e-10+4.0472e-10j),(-0.0011431+0.002903j),(9.1292e-10+1.2281e-09j),(-0.0015814+0.010705j),,,,,-4.867043304999904e-06,5.854892547999882e-05,-12.029670132552882,,,,(9.99430708254221e-08-1.0004390212081482e-07j),9.99430708254221e-08,-1.0004390212081482e-07
309,"(12,)",5,1,(0.11233+2.7993e-09j),(-0.041972-0.12641j),(-0.070332-0.13368j),(-0.20151+0.31937j),-0.3,8.7275e-08,3.0,0.047226,-0.0025615539919999963,0.05989327218799999,-23.38161614982663,-2.61825e-08,0.141678,0.4408223307782435,(-0.20000059521690344+0.34641362664670516j),-0.20000059521690344,0.34641362664670516
310,"(12,)",5,2,(1.0696e-09-1.0198e-09j),(0.010453+0.00024265j),(2.2514e-09-5.0924e-09j),(0.036729-0.014187j),,,,,-5.4662044011248916e-05,0.0007751452049999844,-14.180684586922272,,,,(9.99409842185633e-08-1.0004457668031375e-07j),9.99409842185633e-08,-1.0004457668031375e-07
311,"(12,)",5,3,(1.1133e-10+5.3922e-10j),(-0.0021341+0.0032556j),(8.0303e-10+1.7321e-09j),(-0.0046523+0.012674j),,,,,-7.576657084999848e-06,9.113708564499818e-05,-12.028667078708104,,,,(9.99411973845546e-08-1.0004627052171085e-07j),9.99411973845546e-08,-1.0004627052171085e-07
312,"(12,)",6,1,(0.12604+2.7524e-09j),(-0.042927-0.14145j),(-0.072826-0.14193j),(-0.21625+0.33508j),-0.3,1.2462e-07,3.0,0.049002,-0.0029823741144999923,0.06679745886199999,-22.39741102138652,-3.7385999999999995e-08,0.147006,0.47467336691359524,(-0.20000470389490554+0.3464158326885321j),-0.20000470389490554,0.3464158326885321
313,"(12,)",6,2,(1.1903e-09-1.2383e-09j),(0.012168-0.00026451j),(2.3517e-09-6.0395e-09j),(0.041968-0.018419j),,,,,-7.406509477004853e-05,0.001050286292499979,-14.180583927703395,,,,(9.994308104330514e-08-1.0004404284844075e-07j),9.994308104330514e-08,-1.0004404284844075e-07
314,"(12,)",6,3,(-6.3362e-12+6.7763e-10j),(-0.0034174+0.0033668j),(5.1694e-10+2.2954e-09j),(-0.0089+0.014058j),,,,,-1.150698249999977e-05,0.00013841868199999724,-12.029103372669594,,,,(9.994303803586285e-08-1.000450304822293e-07j),9.994303803586285e-08,-1.000450304822293e-07
315,"(12,)",7,1,(0.14142+2.6721e-09j),(-0.043226-0.15795j),(-0.075068-0.14917j),(-0.22912+0.34898j),-0.3,1.8535e-07,3.0,0.050551,-0.0034085365879999996,0.07319806063800001,-21.474922961278775,-5.5605e-08,0.15165299999999998,0.5051439617152316,(-0.20000667580831866+0.34641965029859006j),-0.20000667580831866,0.34641965029859006
316,"(12,)",7,2,(1.2933e-09-1.4831e-09j),(0.013875-0.0009424j),(2.3663e-09-7.0174e-09j),(0.046933-0.023233j),,,,,-9.670187137999805e-05,0.0013712393889999729,-14.180070865553095,,,,(9.99434578304693e-08-1.0004503535305024e-07j),9.99434578304693e-08,-1.0004503535305024e-07
317,"(12,)",7,3,(-1.7224e-10+8.1566e-10j),(-0.0049393+0.0032183j),(6.0832e-11+2.8908e-09j),(-0.014158+0.014752j),,,,,-1.737706968999965e-05,0.0002090352339999958,-12.029371909597263,,,,(9.994444798717522e-08-1.0004375641285431e-07j),9.994444798717522e-08,-1.0004375641285431e-07
318,"(12,)",8,1,(0.15868+2.5206e-09j),(-0.042777-0.17608j),(-0.076972-0.15528j),(-0.23998+0.36075j),-0.3,2.6872e-07,3.0,0.051774,-0.0038273478644999925,0.078847197858,-20.601001176123994,-8.0616e-08,0.15532200000000002,0.532278400500251,(-0.19999641433682755+0.346409257138051j),-0.19999641433682755,0.346409257138051
319,"(12,)",8,2,(1.3704e-09-1.7349e-09j),(0.015515-0.0018089j),(2.2743e-09-8.0007e-09j),(0.051393-0.028608j),,,,,-0.00012199367210499755,0.0017298290564999655,-14.179662163223808,,,,(9.994257068371773e-08-1.0004364286732053e-07j),9.994257068371773e-08,-1.0004364286732053e-07
320,"(12,)",8,3,(-3.7456e-10+9.5708e-10j),(-0.0066537+0.0029097j),(-5.1179e-10+3.5249e-09j),(-0.020192+0.015056j),,,,,-2.6369038889999475e-05,0.0003171999999999937,-12.029259061098834,,,,(9.994476368221941e-08-1.0004613896595209e-07j),9.994476368221941e-08,-1.0004613896595209e-07
321,"(12,)",9,1,(0.17804+2.3542e-09j),(-0.041352-0.196j),(-0.078382-0.1598j),(-0.24801+0.36946j),-0.3,3.743e-07,3.0,0.052574,-0.004213873152000003,0.083164936888,-19.735984897534937,-1.1229e-07,0.157722,0.5540052119552124,(-0.19999120164100567+0.3464023653954036j),-0.19999120164100567,0.3464023653954036
322,"(12,)",9,2,(1.4012e-09-1.973e-09j),(0.016875-0.0028654j),(2.0319e-09-8.8854e-09j),(0.054607-0.034242j),,,,,-0.0001464880710799971,0.0020772195064999587,-14.180127372730505,,,,(9.994365756741944e-08-1.0004448655989935e-07j),9.994365756741944e-08,-1.0004448655989935e-07
323,"(12,)",9,3,(-6.0975e-10+1.1101e-09j),(-0.0085954+0.0024975j),(-1.1865e-09+4.2268e-09j),(-0.027076+0.015189j),,,,,-4.0059203704999196e-05,0.0004819077484999903,-12.029888363453678,,,,(9.994292424206582e-08-1.0004309808270287e-07j),9.994292424206582e-08,-1.0004309808270287e-07
324,"(13,)",1,1,(0.070879+4.2987e-09j),(-0.047246-0.075141j),(-0.10527-0.047183j),(-0.11796+0.26319j),-0.3,3.2255e-09,3.0,0.036908,-0.0014272608779999905,0.0349377646555,-24.478891836829447,-9.6765e-10,0.11072400000000002,0.32842947810321144,(-5.344446897699413e-06+0.39997959812666156j),-5.344446897699413e-06,0.39997959812666156
325,"(13,)",1,2,(1.2943e-10-4.3831e-10j),(0.0028387-0.0015444j),(-1.8072e-10-1.7115e-09j),(0.007659-0.0094576j),,,,,-5.221694524999896e-06,7.405323937999852e-05,-14.181840593212412,,,,(9.994530991440876e-08-1.0004664276713508e-07j),9.994530991440876e-08,-1.0004664276713508e-07
326,"(13,)",1,3,(3.8997e-11+1.0818e-10j),(-0.00034592+0.00073588j),(2.1686e-10+3.3468e-10j),(-0.00059056+0.0027576j),,,,,-3.305900103999934e-07,3.97655943679992e-06,-12.028673921479145,,,,(9.994126065919236e-08-1.000439914762448e-07j),9.994126065919236e-08,-1.000439914762448e-07
327,"(13,)",2,1,(0.079527+4.5067e-09j),(-0.050326-0.084807j),(-0.11286-0.052149j),(-0.13037+0.28215j),-0.3,1.0971e-08,3.0,0.037382,-0.0017001948979999894,0.040574030799500005,-23.864340992452654,-3.2912999999999996e-09,0.112146,0.37695705328322004,(-2.920657508172653e-06+0.40000134951663774j),-2.920657508172653e-06,0.40000134951663774
328,"(13,)",2,2,(1.1143e-10-6.073e-10j),(0.0035907-0.0024793j),(-4.8725e-10-2.272e-09j),(0.0089316-0.013793j),,,,,-9.52002748999981e-06,0.0001350101637799973,-14.181698941711774,,,,(9.993978654812058e-08-1.0004148463229129e-07j),9.993978654812058e-08,-1.0004148463229129e-07
329,"(13,)",2,3,(1.4219e-11+1.8711e-10j),(-0.00086551+0.0010072j),(1.9525e-10+6.2134e-10j),(-0.0021327+0.0040822j),,,,,-8.817797000499825e-07,1.060638306499979e-05,-12.028381992008413,,,,(9.99409723374912e-08-1.00042651438971e-07j),9.99409723374912e-08,-1.00042651438971e-07
330,"(13,)",3,1,(0.089231+4.6175e-09j),(-0.052667-0.09574j),(-0.11926-0.057171j),(-0.14293+0.29815j),-0.3,2.5235e-08,3.0,0.037928,-0.001988894563999988,0.04591546827950001,-23.085923764182144,-7.5705e-09,0.11378400000000001,0.42101141499244177,(2.727254248156066e-06+0.3999986925827614j),2.727254248156066e-06,0.3999986925827614
331,"(13,)",3,2,(1.0301e-10-8.4272e-10j),(0.0047265-0.0036988j),(-8.5549e-10-3.0795e-09j),(0.011131-0.019671j),,,,,-1.8010461844999638e-05,0.00025542370099999493,-14.181962861263877,,,,(9.994057933958132e-08-1.0004212234400284e-07j),9.994057933958132e-08,-1.0004212234400284e-07
332,"(13,)",3,3,(-2.7053e-11+2.8788e-10j),(-0.001575+0.0013043j),(1.3524e-10+9.9379e-10j),(-0.0042959+0.0056433j),,,,,-2.090911744999958e-06,2.51507958499995e-05,-12.028626224967715,,,,(9.994271395988447e-08-1.0004499227407149e-07j),9.994271395988447e-08,-1.0004499227407149e-07
333,"(13,)",4,1,(0.10012+4.6581e-09j),(-0.054341-0.10792j),(-0.12474-0.062041j),(-0.1551+0.31185j),-0.3,4.5745e-08,3.0,0.038519,-0.0022878281404999897,0.05094863960950001,-22.26943480045032,-1.3723499999999999e-08,0.11555699999999999,0.46069444300215484,(-2.5707622718397545e-06+0.40000127858017753j),-2.5707622718397545e-06,0.40000127858017753
334,"(13,)",4,2,(1.1393e-10-1.1259e-09j),(0.0061984-0.0050613j),(-1.2256e-09-4.0814e-09j),(0.014294-0.026529j),,,,,-3.201846012499936e-05,0.00045405313849999093,-14.180979869968061,,,,(9.994065287140397e-08-1.000471820326378e-07j),9.994065287140397e-08,-1.000471820326378e-07
335,"(13,)",4,3,(-9.6189e-11+4.0218e-10j),(-0.0024895+0.0015302j),(-7.5672e-12+1.4332e-09j),(-0.0072078+0.0071249j),,,,,-4.269561144999914e-06,5.135829042499897e-05,-12.028938966044484,,,,(9.994442434908986e-08-1.0004522475029404e-07j),9.994442434908986e-08,-1.0004522475029404e-07
336,"(13,)",5,1,(0.11233+4.639e-09j),(-0.055422-0.12134j),(-0.12958-0.066543j),(-0.16636+0.32395j),-0.3,7.6241e-08,3.0,0.03905,-0.002588482391999991,0.05570015242550001,-21.51845907766183,-2.28723e-08,0.11715,0.49755556822449853,(2.4427071851985204e-06+0.39999874558182646j),2.4427071851985204e-06,0.39999874558182646
337,"(13,)",5,2,(1.4199e-10-1.4318e-09j),(0.0078635-0.0064558j),(-1.572e-09-5.1849e-09j),(0.018083-0.033777j),,,,,-5.175599294499897e-05,0.0007339403089999853,-14.180779214881314,,,,(9.994265848396126e-08-1.0004627685601064e-07j),9.994265848396126e-08,-1.0004627685601064e-07
338,"(13,)",5,3,(-1.9883e-10+5.2429e-10j),(-0.0036153+0.001627j),(-2.5887e-10+1.9271e-09j),(-0.010935+0.0083363j),,,,,-7.858761544999841e-06,9.453406134499812e-05,-12.029129628592138,,,,(9.99408409580586e-08-1.0004235642627674e-07j),9.99408409580586e-08,-1.0004235642627674e-07
339,"(13,)",6,1,(0.12604+4.5927e-09j),(-0.055901-0.13611j),(-0.13384-0.070591j),(-0.17648+0.33461j),-0.3,1.2755e-07,3.0,0.03951,-0.0028823861504999864,0.060106403809500004,-20.8530018780009,-3.8265e-08,0.11853000000000001,0.5314164343204251,(-2.594594957251107e-06+0.39998941422586903j),-2.594594957251107e-06,0.39998941422586903
340,"(13,)",6,2,(1.8136e-10-1.7429e-09j),(0.0096187-0.0078083j),(-1.8794e-09-6.3241e-09j),(0.022246-0.041009j),,,,,-7.674446928999849e-05,0.0010883112984999782,-14.180973672350477,,,,(9.994193977395339e-08-1.000440974471791e-07j),9.994193977395339e-08,-1.000440974471791e-07
341,"(13,)",6,3,(-3.3289e-10+6.5106e-10j),(-0.0049196+0.00159j),(-6.1217e-10+2.4608e-09j),(-0.015371+0.009236j),,,,,-1.336528207999973e-05,0.00016078566849999677,-12.03009914325729,,,,(9.993929860110636e-08-1.0004297951468231e-07j),9.993929860110636e-08,-1.0004297951468231e-07
342,"(13,)",7,1,(0.14142+4.4767e-09j),(-0.055779-0.15237j),(-0.13761-0.074152j),(-0.18538+0.34402j),-0.3,1.9965e-07,3.0,0.039866,-0.003164148670499991,0.06414023679799999,-20.270930186053715,-5.9895e-08,0.119598,0.5627551085177008,(2.42778230336426e-06+0.400004505370957j),2.42778230336426e-06,0.400004505370957
343,"(13,)",7,2,(2.2392e-10-2.0505e-09j),(0.011381-0.0091275j),(-2.1691e-09-7.4598e-09j),(0.02648-0.048134j),,,,,-0.00010641920862499788,0.00150903617799997,-14.180110879395295,,,,(9.994201915018631e-08-1.0004497168523149e-07j),9.994201915018631e-08,-1.0004497168523149e-07
344,"(13,)",7,3,(-4.9119e-10+7.7875e-10j),(-0.0063521+0.0014398j),(-1.0458e-09+3.0185e-09j),(-0.020328+0.0098539j),,,,,-2.1211099224999572e-05,0.0002551634646049949,-12.029714344283356,,,,(9.994185419326014e-08-1.0004343580111346e-07j),9.994185419326014e-08,-1.0004343580111346e-07
345,"(13,)",8,1,(0.15868+4.3414e-09j),(-0.055001-0.17025j),(-0.14088-0.077066j),(-0.19267+0.35221j),-0.3,2.9283e-07,3.0,0.040135,-0.0034154150504999963,0.067693635122,-19.82003186174695,-8.7849e-08,0.12040499999999998,0.5905822031684731,(-4.111094785651773e-07+0.39998886802891237j),-4.111094785651773e-07,0.39998886802891237
346,"(13,)",8,2,(2.6928e-10-2.3417e-09j),(0.01304-0.010354j),(-2.4342e-09-8.5263e-09j),(0.030491-0.054791j),,,,,-0.00013862345799999727,0.0019658773809999607,-14.181419287636004,,,,(9.994095127645194e-08-1.0004379451680561e-07j),9.994095127645194e-08,-1.0004379451680561e-07
347,"(13,)",8,3,(-6.7568e-10+9.0848e-10j),(-0.007925+0.0011687j),(-1.5662e-09+3.6034e-09j),(-0.025855+0.010174j),,,,,-3.208574234499935e-05,0.0003859956504999923,-12.030129967061546,,,,(9.994295596343771e-08-1.0004178557447241e-07j),9.994295596343771e-08,-1.0004178557447241e-07
348,"(13,)",9,1,(0.17804+4.1595e-09j),(-0.053543-0.18999j),(-0.14368-0.079369j),(-0.19842+0.35921j),-0.3,4.0081e-07,3.0,0.040261,-0.0036324056744999854,0.07072946996949998,-19.471798116061517,-1.20243e-07,0.120783,0.6156650823708633,(-6.846045806068121e-06+0.39999264606333024j),-6.846045806068121e-06,0.39999264606333024
349,"(13,)",9,2,(2.9875e-10-2.6128e-09j),(0.014568-0.011583j),(-2.7274e-09-9.5282e-09j),(0.034037-0.061265j),,,,,-0.00017319625649999654,0.002455958796999951,-14.18020716284939,,,,(9.994317897345409e-08-1.0004351559160135e-07j),9.994317897345409e-08,-1.0004351559160135e-07
350,"(13,)",9,3,(-8.7889e-10+1.0437e-09j),(-0.0096103+0.00082162j),(-2.1473e-09+4.2155e-09j),(-0.031821+0.010325j),,,,,-4.651646275719908e-05,0.0005595908329999889,-12.02995240461151,,,,(9.994290846433504e-08-1.0004680777177776e-07j),9.994290846433504e-08,-1.0004680777177776e-07
351,"(14,)",1,1,(0.070879+6.2158e-09j),(-0.054489-0.063186j),(-0.1093+0.021622j),(-0.089816+0.26367j),-0.3,3.5382e-10,3.0,0.033664,-0.0009688445379999822,0.03258739093600001,-33.63531470515511,-1.0614600000000001e-10,0.100992,0.33226627330877684,(0.20000264199015264+0.3464048344787516j),0.20000264199015264,0.3464048344787516
352,"(14,)",1,2,(-1.9914e-10-2.7595e-10j),(0.00038293-0.0023766j),(-1.091e-09-6.7313e-10j),(-0.002085-0.0088223j),,,,,-2.8974314724499416e-06,4.109010114499918e-05,-14.181560991416712,,,,(9.994243832616393e-08-1.0004420798317313e-07j),9.994243832616393e-08,-1.0004420798317313e-07
353,"(14,)",1,3,(-1.9207e-11+2.1425e-10j),(-0.0011685+0.00097567j),(1.0362e-10+7.3937e-10j),(-0.0031811+0.0042136j),,,,,-1.158662099449977e-06,1.393691108499972e-05,-12.028451687179242,,,,(9.994265705685244e-08-1.0004451926228245e-07j),9.994265705685244e-08,-1.0004451926228245e-07
